EIS_Point_Seq,Average,Variance
1,0.38119193013445357,0.34972384132059164
2,0.2702914116851306,0.40975193820433753
3,0.2317899031016817,0.37192567872765364
4,0.3139186802318926,0.461080680429024
5,0.1678622644312771,0.5183991998603921
6,0.2416001325706515,0.4039525637411832
7,0.1308421112187256,0.4821544637525417
8,0.16515597705888116,0.3844848914455754
9,-0.04496129348276825,0.6237978915190207
10,-0.12439495443587399,0.8851063738764295
11,-0.11352242237610916,0.9428616149741618
12,-0.23199931973758472,1.1643301802944015
13,-0.24516157251152434,1.2272018362561772
14,0.10907694720291398,0.8972676870304885
15,0.02024149119295513,0.8851910317336437
16,-0.04511864745498792,0.9112714374222035
17,0.13090923728165044,0.5395303921642509
18,0.05047999846773422,0.4682501585559561
19,0.0340310105728171,0.536029116372358
20,-0.03623493568934728,0.4047569598816151
21,0.05792682831440312,0.4593016153119429
22,0.1965801412705666,0.5147075264470407
23,0.08629314834297204,0.47598791251900735
24,0.2610520984023413,0.4082819523246818
25,0.16584878779460885,0.4054699596808255
26,0.19517402562131725,0.3986676259197259
27,0.15487054860302998,0.4572338791722701
28,0.09627387048901095,0.38007647338094164
29,0.15505040225364186,0.3155339408509994
30,0.07687197425600957,0.4055426637503949
31,-0.02040967666085156,0.425739260355679
32,0.07368816276091467,0.35741567045556893
33,0.15327190001175664,0.4975244954970383
34,0.1242506195314484,0.6322895377950069
35,-0.13496951264527215,0.47656351045539763
36,-0.09278340058241827,0.46003770397868343
37,-0.053587753628138814,0.7155420723010391
38,-0.1289830490355653,0.6154029073140833
39,-0.3873451011635661,0.872601551235821
40,-0.18685651426797392,0.7028438091642761
41,-0.26486480390675593,0.7584613643717149
42,-0.15182061138965722,0.8670584958012522
43,-0.02154524645592155,0.803859051423467
44,-0.08879316352489797,0.6233904183492531
45,-0.0031697306012101033,0.4007691614552018
46,-0.0341479983441062,0.34748048189362246
47,-0.0941225729050042,0.4818478675088223
48,-0.07293293707627302,0.3727192331392384
49,-0.06340672330405228,0.3623199587892744
50,-0.0394567691989843,0.3072015772007719
51,-0.2937622130541825,0.43627392359183065
52,-0.1632542929401515,0.5650258469166305
53,-0.20059014385922233,0.5347626326227021
54,-0.2650737106429364,0.5747392981109826
55,-0.3776794179518794,0.4431415461184825
56,-0.03828438949707813,0.6417437813963699
57,-0.3432260490775368,0.4768019092113398
58,-0.3247573698787481,0.3156533106014919
59,-0.4134873844702485,0.6827225754610257
60,-0.18301570029746492,0.407390562798838
61,0.13274571386705827,0.7759383420783034
62,-0.2025110350654888,0.3605355784449313
63,0.12662376942741482,0.5883186682457626
64,0.08797876097124488,0.429399696244303
65,0.1107969179348207,0.5216294186793422
66,0.0786501895083528,0.5881605663942551
67,0.4259337413518828,1.17666350900648
68,0.06588904921834883,0.4089903879200777
69,0.27448762396058907,0.5909645063205534
70,0.3231795939078458,0.9554904263332586
71,0.0707252097408036,0.39609659916719736
72,0.1943761422395574,0.6146797815326527
73,0.36977847011663323,0.6965411567156756
74,0.3165507270679176,1.0880154717683126
75,0.4258734741363755,2.1744435213149633
76,0.24916984833956382,0.8411299405557007
77,0.08526076242442511,0.724225816383794
78,-0.09326336761545305,0.6652002002591233
79,0.28249120489306845,0.8463813213655417
80,0.4249626243849383,1.8043083821438635
