EIS_Point_Seq,Average,Variance
1,0.7338565294072146,0.2770033494054692
2,0.735503192720833,0.33892211704873487
3,0.7735359770233651,0.2763605759158212
4,0.7079194901570414,0.2902379844108998
5,0.7867473202768851,0.26829276430129095
6,0.7886735387464566,0.23379620579276253
7,0.7580359878567031,0.27330588316443555
8,0.7643154253380862,0.3812787446087485
9,0.7443147479381348,0.2445889063731955
10,0.7820007330761937,0.301436534120501
11,0.8131343718368427,0.23711777094299938
12,0.8059176879134561,0.26268709227610665
13,0.7344230286920942,0.3145130513801287
14,0.7821441288089955,0.24607745571990502
15,0.7401350494521967,0.2579824842886245
16,0.8761806245698021,0.2607927955209784
17,0.8088020793623016,0.23475001012132055
18,0.7962268117131901,0.2676404845770168
19,0.7838995976210655,0.23079942953045532
20,0.7816752135064788,0.26554561334789234
21,0.7761853585251807,0.2678319144643882
22,0.7667998596237945,0.267061064213986
23,0.8233665228586134,0.24190609887000084
24,0.8415401085939822,0.313732130989626
25,0.7296614411753399,0.23602858264777335
26,0.8284523557968858,0.25093275618331573
27,0.8664017160699568,0.2270334184726977
28,0.8247136443909442,0.22993031479788603
29,0.8297063352509307,0.1964494719721266
30,0.8132515500934472,0.24203094782079349
31,0.8064873873858976,0.19416663195200815
32,0.7308608703936837,0.20437264412270031
33,0.8142125287604763,0.20818241945235483
34,0.7704603803452273,0.2334695122841907
35,0.8075385506362188,0.23359839279270622
36,0.7263575871324707,0.22337879781704695
37,0.670664634802032,0.2039040240746114
38,0.7038773932752581,0.18734043828429162
39,0.7200961184960781,0.22304352278552922
40,0.6574126362711937,0.18231194103488438
41,0.7137272489272005,0.2148512796975767
42,0.5959515558051158,0.16630440889310227
43,0.6294922264034011,0.18501553031885856
44,0.6474548715451539,0.21360162356182721
45,0.5356064640869326,0.19136566128253973
46,0.6364955146596736,0.1629800393446529
47,0.5611729741484343,0.19580507108421874
48,0.46590337046603375,0.21409091089462237
49,0.6196118643077638,0.1953863878524542
50,0.3477962672780247,0.20831334531604834
51,0.47242713593088137,0.20365039266807525
52,0.41637610112209084,0.20103943062766313
53,0.4743247574247248,0.2223858325305235
54,0.4220635483716726,0.21169881542359623
55,0.5193121879517364,0.17365438787710122
56,0.44016058833910704,0.1958838142640864
57,0.5174844752783616,0.1952518552320142
58,0.37230962642100746,0.19223017499829811
59,0.2746055361410988,0.1806367588662768
60,0.3682393075380807,0.21833686184091627
61,0.27998297345583,0.20321891136911563
62,0.2568907836601204,0.24593925338863987
63,0.0763364154590322,0.17874692049749014
64,0.008297267250454942,0.36474930500677244
65,-0.044520999438658726,0.37454081228734315
66,-0.1597938956199667,0.32327026953649324
67,-0.17297616934954804,0.4919601043581727
68,-0.20086103839544137,0.506483114078891
69,-0.2600229995823425,0.555020340226156
70,-0.3285171676539993,0.5613034041384046
71,-0.33054849366325917,0.6598331384757605
72,-0.41938328710174405,0.5505989021579766
73,-0.39492704216436914,0.5949883315992599
74,-0.4339228275116062,0.6598026481087357
75,-0.42807738623397845,0.7396619286792345
76,-0.41138460516589104,0.6409357245830253
77,-0.4285113458402465,0.6582067700544941
78,-0.5154513782801161,0.6096787395753913
79,-0.5972140763452871,0.4990045043372893
80,-0.28883165320640436,0.5616709513828242
