EIS_Point_Seq,Average,Variance
1,0.38422847737721505,0.06890393374451562
2,0.40607847548004206,0.0858964125127908
3,0.4260227395987883,0.08249639405304973
4,0.4574477389383217,0.09360381467271799
5,0.41156909507288314,0.08209678418642676
6,0.3920465763397946,0.07683020386691991
7,0.4538239469171677,0.10155391149053182
8,0.4351187230286077,0.09277887744582927
9,0.42234994680832194,0.09486997961028554
10,0.43174153840956575,0.09371295204520459
11,0.4408211341934083,0.08431209229516998
12,0.44689530351467777,0.10108287468910405
13,0.4708656787581739,0.10191472274390691
14,0.4596119655734675,0.10818805332843548
15,0.4556199630846754,0.09657482449753281
16,0.4042892657220189,0.08719566775287968
17,0.43556585978826556,0.08568220986173798
18,0.4121736038776586,0.10211474990104116
19,0.4244468508241053,0.09131678293366005
20,0.4850334668123894,0.10955965345593384
21,0.41864259113160696,0.07509502071974936
22,0.46330948617866813,0.11815143468848213
23,0.4758865994796862,0.10237305148985879
24,0.46050054988058026,0.09195198704490601
25,0.4491059827924269,0.10277904228343224
26,0.4626331572355952,0.11016071704067483
27,0.4390945525032394,0.10931849239714438
28,0.4806340347476694,0.10539267460840011
29,0.48615727819817856,0.10574185490920965
30,0.42022884620118867,0.08808344919125548
31,0.4740866770021497,0.10329041956100725
32,0.43591598595892883,0.08284229347172004
33,0.4621464021907773,0.10790002842306383
34,0.547371954244603,0.1099730771364295
35,0.47585637630099276,0.10870945177066309
36,0.44865186787808814,0.0953043224600324
37,0.4719499194386793,0.1138672995633585
38,0.45952874447007236,0.0995933248178265
39,0.48839508103156004,0.10985409703520795
40,0.5381910062935084,0.10937724042876773
41,0.4965171744546735,0.11532170826936619
42,0.5263691786915292,0.11493722925934097
43,0.4592684420060619,0.09527613693917979
44,0.47540926390862287,0.10452877946126544
45,0.4805628875440044,0.11445548590000224
46,0.48386967098706,0.11941422661476551
47,0.5319614885964135,0.11359040691315428
48,0.48394100996462736,0.11144537331159834
49,0.49155114656896226,0.1181713923315383
50,0.45655808028726597,0.09072993481164564
51,0.4689913724799711,0.11706857419357017
52,0.48310443726908686,0.14004325760225397
53,0.5156757339075028,0.10754039626464935
54,0.5132127324550334,0.1166914309438862
55,0.5735753864053026,0.1363038907893819
56,0.5403312603174701,0.12821370690133685
57,0.551414768083213,0.13385267392602387
58,0.5477673467060915,0.12994344589771264
59,0.4982811170009246,0.1445749078946201
60,0.48927285747411264,0.10292595330504302
61,0.4900237150944245,0.11387109969124924
62,0.48150845703213974,0.10501127836009062
63,0.4148850081601951,0.0923332849653252
64,0.48503261565614453,0.11347134106489401
65,0.4213218970569167,0.08446409488472416
66,0.3952747368658174,0.07556482452326092
67,0.39199173919778135,0.08789122559752556
68,0.40898102328767233,0.09128815059483154
69,0.3892272723930557,0.0850234381718881
70,0.40347879119777125,0.10462098438171205
71,0.37126866797499797,0.06908551555962811
72,0.3972489353748034,0.08996139549583998
73,0.3745891130537389,0.0778047087611598
74,0.3833582598284163,0.0698971281763767
75,0.4122297079262338,0.08481903377057953
76,0.42790956843189937,0.09516568584224036
77,0.42140605833110933,0.0845789771538626
78,0.3836635789273399,0.06250999972582266
79,0.39619574458914586,0.09360490060337613
80,0.47765668546487083,0.13924435655202072
