EIS_Point_Seq,Average,Variance
1,1.335916907807544,1.722593124498546
2,1.404464447587284,1.6217315903032776
3,1.1387928204418054,0.7289521490665342
4,1.2620933197128348,0.9212355199215199
5,1.1983052660332363,0.7662654151009711
6,1.0524808263424885,0.42430981365223813
7,0.8355317886988474,0.32043493048475324
8,0.8485860817969971,0.3549216028550138
9,0.8639726591698447,0.6022986095505323
10,0.751398553615083,0.3012124606694932
11,0.7728498920635412,0.24539326794950397
12,0.6989948361808095,0.1896768637154842
13,0.6945047202972542,0.27656955436149155
14,0.6482769554394049,0.3079820341077718
15,0.6637453331465346,0.5094352252781436
16,0.7428929670810477,0.43333294227924246
17,0.7105977195531473,0.6068768622624345
18,0.8172631525510872,0.6741940921248035
19,0.726777137980618,0.33181355095680576
20,0.7832904343965601,0.5079241477449422
21,0.7725852388591299,0.5169568915081657
22,0.8751950897038544,0.5632501745002992
23,0.8591681282698329,0.5873202721243085
24,0.7965257500308215,0.4062569417258214
25,0.8854577288349005,0.6345506049713608
26,0.7752351722188547,0.3749220879231674
27,0.8274092576937422,0.36564644884275277
28,0.7902838599564495,0.44514754137332685
29,0.7670708817416664,0.4920741786282481
30,0.8792156866205594,0.6245132723430179
31,0.7067860471217717,0.34568059164028697
32,0.7299601450938129,0.36080890846436803
33,0.6890265266217812,0.4634754254182162
34,0.6542183048519962,0.2937371989313457
35,0.6642177372735713,0.4317500982441107
36,0.6597775809100443,0.4995063700110011
37,0.68072965969878,0.46408292142005164
38,0.5280896977334415,0.29307129993476894
39,0.536431118807578,0.1942977727876805
40,0.6543710800784425,0.4601617559411965
41,0.602211361257996,0.32765687525907594
42,0.6338116730488088,0.38446778242295215
43,0.7676017528761893,0.49451825802395716
44,0.991708119836162,1.3215442840892984
45,0.8312428859497204,0.6740246020380276
46,0.9863295180125246,1.3662637708603778
47,0.858265178274552,0.7622707279102366
48,0.8246866153790742,0.6105669674359305
49,0.8579189517258912,0.7256633879427857
50,0.9197076158291883,1.1004360998583322
51,0.6599583754686996,0.4506598518224318
52,0.779774993919409,0.4436002485310171
53,0.8395463726444519,0.40272831535948894
54,0.7669927894030185,0.34013698976246237
55,0.7910488445720101,0.2864387143657437
56,1.0516479063513853,0.7920527383067161
57,0.834617238726956,0.5423845870883371
58,0.7610383273820379,0.3803996819016015
59,0.7992596218498863,0.40227973716134985
60,1.0773897184457908,0.9265099431681879
61,1.0483691286098764,1.418805765978969
62,1.2754656341967614,1.2634193185291949
63,0.6943416140751361,0.574092922351767
64,0.6544711634668567,0.45413675105016454
65,0.8075086136462282,0.7130538339557293
66,0.6826185550168019,0.817153848407987
67,0.6588823187145832,0.6774641542269122
68,0.6773458428145677,0.43220791070802905
69,1.036377249737708,0.7238911789177784
70,0.9748653699773634,1.159162487931116
71,1.000034682553415,1.786859640600614
72,0.9253316702158886,1.066017016732961
73,0.6562101324618471,0.4349277032423258
74,0.8967569153620085,0.7827337641816231
75,0.7870752921306609,0.7613790782505109
76,0.7485935105246178,0.6634467923382069
77,0.803946799385015,0.6356650761437027
78,0.6918914063152884,0.6306566448697207
79,0.8358708220018568,1.1871998806153237
80,0.950721764701538,1.5507391115533913
