EIS_Point_Seq,Average,Variance
1,0.6382611274231788,0.40988589811769244
2,0.5437811399665606,0.2082312743802955
3,0.48223302323127865,0.13962164617073364
4,0.4826448347709273,0.2328097621628676
5,0.4744225111751849,0.20706387699387105
6,0.5373822546317746,0.2523439974583626
7,0.517812288347296,0.23684688040616972
8,0.5240078668830553,0.22212050369762698
9,0.5737902553596982,0.44535028332403975
10,0.6892929160767384,0.7267148641980847
11,0.7243385427834751,0.7885234017154807
12,0.6940691931712686,0.7676062589495438
13,0.6792376126086569,0.7079417309150163
14,0.6381136865847016,0.41116028903223245
15,0.5887149785238742,0.3709781531878197
16,0.6033906243979217,0.34945587795512806
17,0.5885893843479224,0.23837623086106546
18,0.5092828042809013,0.29071095166393607
19,0.5201635406266314,0.26668871866994387
20,0.5597834698341784,0.18451396286951427
21,0.5819753188587428,0.2057064077222727
22,0.5961342519773761,0.2566937806112254
23,0.6434085855554301,0.2987876559067492
24,0.5415689935007819,0.2704869109825137
25,0.44693429303306137,0.14223657104035742
26,0.5187656521950424,0.1357110921486307
27,0.5318195256863049,0.16892234950857954
28,0.5229840890736526,0.19908092318460544
29,0.596515039366931,0.27050399663878866
30,0.641502191246061,0.3270338344767786
31,0.816274242427858,0.6923907766516831
32,0.7582675566916753,0.43424987248505525
33,0.5746897675032724,0.19030396670499908
34,0.6601982307001028,0.32369224976783484
35,0.5974969024435693,0.34482400214466996
36,0.6459192450254726,0.3394337506335286
37,0.8670359516781669,0.7621536891113364
38,0.6890079543143118,0.3864502644066337
39,0.812610076865896,0.6981151883735812
40,0.7619787550837368,0.5521528770368814
41,0.66439399015738,0.32537226882470144
42,0.6714464773760018,0.3630078773542707
43,0.5763356795483924,0.20041246888966868
44,0.5656264503830858,0.21209385207467843
45,0.4756514505837361,0.15511466312218905
46,0.5034481457398444,0.24205258617143827
47,0.49817725244782063,0.20857058680378593
48,0.5530947126659154,0.1999249930393265
49,0.5053256796895408,0.24335899736288458
50,0.5974689082261586,0.309944603708618
51,0.7300842929977058,0.3771046442352195
52,0.7330246901621661,0.3393683561517706
53,0.7056218135105554,0.3418433363141377
54,0.7186905389820293,0.4091709431449399
55,0.686228401732985,0.3136792629207375
56,0.6965891217093383,0.32993663929717765
57,0.6896540915946936,0.2955408719907299
58,0.6429086375146812,0.24958760499981006
59,0.6504037193867953,0.2757296959342118
60,0.7184919191984978,0.323546584968813
61,0.7055254958937606,0.306245609612378
62,0.8238123940069703,0.45030983095104005
63,0.7618548293343637,0.3539308287814566
64,0.6952764522086012,0.3020467562512368
65,0.7070626704680467,0.324631792386233
66,0.7239707449530443,0.22542255044031786
67,0.8562267216071318,0.40750038063582256
68,0.7943725791448338,0.2738413868638456
69,0.9746260408235482,0.5289864266637535
70,1.0402337445852095,0.43799510774533673
71,1.213579664121051,1.1473709329824187
72,1.0369076724492727,0.590103205082097
73,0.8480147019350487,0.6554043457612817
74,0.826660284488325,0.48273692682123776
75,0.8977385774985273,0.5537867622640104
76,0.835365510069056,0.47976216337821787
77,1.0326640841808872,0.5775747971312023
78,1.0146848071029833,0.5653211975498051
79,1.0272007024681349,0.6723477118640993
80,1.1476612966340154,1.1782172721471154
