ECM-Num,GOA-Name,Repeat-Time,Iteration,Fitted-Parameters-List,Chi-Square
9,DE,0,10000,[1e-31,1e-12,0.6776649697826851,1e-09,2.2817032756290127e-05,0.9634569321752644,2384.9642884790283],7.752538967275467
9,DE,1,10000,[1e-31,2.1991132611020594e-05,0.9670302121559973,2383.1211421672524,0.0008003074933731402,1.0,999999920574.6774],6.607842161676703
9,DE,2,10000,[1e-31,1e-12,0.6777724685614961,1e-09,2.281703284969738e-05,0.9634569324840817,2384.9642667116527],7.752538967275467
9,DE,3,10000,[1e-31,2.199113267274579e-05,0.967030212128615,2383.1211380936707,0.0008003075078317402,1.0,1000000000000.0],6.607842161676703
9,DE,4,10000,[1e-31,2.199113272861322e-05,0.9670302120428672,2383.1211353515555,0.0008003075057345609,1.0,1000000000000.0],6.607842161676705
9,DE,5,10000,[1e-31,2.199113264906489e-05,0.9670302122334494,2383.121137213265,0.0008003075073739452,1.0,1000000000000.0],6.607842161676702
9,DE,6,10000,[9.139282584908165e-17,2.1991132656187515e-05,0.9670302118099386,2383.121155928724,0.0008003074889865391,1.0,999999835097.9172],6.607842161676703
9,DE,7,10000,[1e-31,2.1991132470552817e-05,0.9670302129002019,2383.121141027342,0.0008003074918963573,1.0,1000000000000.0],6.607842161676703
9,DE,8,10000,[1e-31,2.1991132554614813e-05,0.9670302123439874,2383.121142487245,0.0008003074902423075,1.0,1000000000000.0],6.607842161676703
9,DE,9,10000,[1e-31,1e-12,0.6777103675254843,1e-09,2.281703271441009e-05,0.9634569328048445,2384.964273143317],7.752538967275468
9,WOA,0,10000,[0.002133017607693095,2.122017360766165e-05,0.9707644009098426,2367.9678115702663,0.0007592461237760126,0.9981220338953459,196122545683.91888],6.619051925196887
9,WOA,1,10000,[0.0016357285560004403,2.2377666148198112e-05,0.9652156450325088,2446.5382290184716,0.0007834125250203026,0.9999265021656769,9642166586.563452],6.613863021362656
9,WOA,2,10000,[0.00039008420494981056,2.2123734670265316e-05,0.9665758810286571,2389.889675544651,0.0008211383960660966,0.999687637635319,275910539535.11285],6.609523851836661
9,WOA,3,10000,[0.0002444419283400011,0.00032684811061313646,0.7295710825407901,9465.82605998091,0.003361831983746021,0.9481940385214302,32689940299.159992],16.024957293696854
9,WOA,4,10000,[3.090096981333098e-08,2.2066899340452192e-05,0.9665708392194285,2394.699164889364,0.0007975085684815998,0.9999745659633692,2724194591.292188],6.608044706200679
9,WOA,5,10000,[0.004196915774848335,2.1495257750623152e-05,0.9694938860941795,2415.7523147958996,0.0007998535992846271,0.9998573379636551,13068906069.014914],6.614928489615773
9,WOA,6,10000,[0.001346843251408875,2.213142899901134e-05,0.9670224603128469,2372.3982792889974,0.0008103293287333741,0.9997774024695273,16606081115.465796],6.610388669266969
9,WOA,7,10000,[1.4019968301360549e-05,2.207997463843549e-05,0.9665908846157671,2396.5843807626434,0.0008131955883798018,0.9999950171854041,35431007272.53816],6.608301945733597
9,WOA,8,10000,[3.54605383044263e-05,0.00038135833197131637,0.7276202870823801,6817889.14575451,0.0004973826019338292,0.9286291544600926,962445486.8531052],16.91692892665273
9,WOA,9,10000,[0.00015759050355994433,1.8052673612641574e-05,0.9968975509002296,2082.9507469145155,0.0007151592674611236,0.9437286512752516,10910142304.474005],6.975602131740537
9,ABC,0,10000,[1e-31,0.0006296509860445401,0.6989688882533245,65776846.396942295,0.1,0.5,10],18.067298038196796
9,ABC,1,10000,[1e-31,0.00039051785455212,0.7275387127389252,42765076.894266784,1.1745936500224391e-05,1.0,1000000000000.0],16.925139624731745
9,ABC,2,10000,[1e-31,0.000416760427301658,0.7257243483777608,176889100.51913515,0.0002934993288392605,0.9546124120674854,430255772876.7049],16.992899934720374
9,ABC,3,10000,[1e-31,0.0007030060169367699,0.6863790613636017,1e-09,1e-12,1.0,35380558916.533325],18.415605130504446
9,ABC,4,10000,[1e-31,0.0003167141546101987,0.7451050028874481,7052616.058875404,0.004006352006938139,1.0,473874568148.9629],17.220747070454376
9,ABC,5,10000,[1e-31,0.0005318558229616271,0.706442180357951,74360843.9746068,0.1,1.0,545442080112.02734],17.4748121784613
9,ABC,6,10000,[1e-31,0.0003655086990357473,0.7307629173299042,3976787.710607834,2.6987988256792407e-05,1.0,1000000000000.0],16.92811547617077
9,ABC,7,10000,[1e-31,0.00041730439727878654,0.7222826589508726,48678609.84848632,0.00026712713494487714,1.0,986840371616.5336],16.967739905889033
9,ABC,8,10000,[1e-31,0.0005006134306296112,0.7095599976250022,962054581.1862717,0.05514534340181037,0.9784569108402827,465864140341.00507],17.305449607411926
9,ABC,9,10000,[1e-31,0.00019441451414381472,0.6,1e-09,0.0001269827549979609,0.806415960780114,23172176797.305973],15.536396570722827
9,ICA,0,10000,[4.4738558424450045e-13,0.00038292137848985376,0.7269749791760255,53748219.32255393,0.021435760038457364,0.6437293372928572,521675608315.79144],16.917598401024456
9,ICA,1,10000,[5.325702559524112e-10,0.0003819859805953499,0.7273259605005006,588703899.7304167,0.011789239355584917,0.6742763588030967,462780499944.8495],16.91767953654437
9,ICA,2,10000,[1.7924783400057957e-12,0.00037958761474460437,0.7281891810708983,666567837.0771773,0.08545563104200804,0.845413845631504,379340560321.4191],16.9181783845586
9,ICA,3,10000,[4.167799148790924e-06,0.00040747191550647886,0.7193644493515167,12616.009727489638,0.06673347384742202,0.7849447319930445,723007991371.2584],16.490550251125
9,ICA,4,10000,[3.2391482685833017e-12,0.0002867111187223713,0.7442262907948917,3677.436080428138,0.033780869850894416,0.6154424078489786,285850721997.636],15.113859075467689
9,ICA,5,10000,[1.8253582037234994e-12,0.0003823319339016016,0.727301468313229,1236135.2315340247,0.04573666178840066,0.737048295166264,560906964329.1315],16.909184128571678
9,ICA,6,10000,[1.197020800745853e-10,0.0003821447991646087,0.7272827647804914,377134295.22854424,0.031763639120374436,0.6472352390949956,357361904653.6645],16.91767182397919
9,ICA,7,10000,[2.3253795344341028e-09,0.0003811256336195054,0.7276807692986145,152133036.8332787,0.06738924329180765,0.9029009803028047,838043789677.2113],16.917706680026594
9,ICA,8,10000,[9.121186453647066e-13,0.00038195375328446734,0.7273492243354063,304257578.24978405,0.059691290916584774,0.8255273039846396,557531593113.3535],16.91766231647438
9,ICA,9,10000,[2.638579632902244e-12,0.00038703933220371706,0.7256432106075531,4903.945749107192,0.04577572582480127,0.7092497659722204,519718893452.05634],16.101594387595387
9,BH,0,10000,[0.014905549988277644,0.0006976608323568468,0.6888597755881741,974600089.2715822,0.011008555092886934,0.5095604860323129,600830680106.4777],18.74424343826744
9,BH,1,10000,[0.019860312054910748,0.0003848023604943021,0.7182679180805167,706407080.1027039,0.0482874555083594,0.8198160206993634,116178952534.81165],17.56777801933508
9,BH,2,10000,[0.011337359336914432,0.000761331990148552,0.6924307443916083,999955783.8965293,0.04130251381138193,0.9609492746922252,269906825922.74005],19.13253082942765
9,BH,3,10000,[0.005302904892345972,0.0003240469836148682,0.7425191348043354,617663506.8337578,0.06554551314942185,0.5102585816663014,831454839375.6702],17.2491783603753
9,BH,4,10000,[0.04810165709369324,0.0003428755900832681,0.7631441475933185,854549000.6851803,0.03763233299527174,0.9574553932785097,104689698632.5218],18.77346078088115
9,BH,5,10000,[0.046149009858116014,0.00045147716605096116,0.7148977936569374,496662918.5782033,0.03727409539672963,0.849357996351572,788721347516.0365],18.342636706531735
9,BH,6,10000,[0.06308817034217828,0.00048653957211727947,0.740469404597602,232585136.3152075,0.0955763331416648,0.7780659352383288,124070132714.62704],19.4321576944017
