EIS_Point_Seq,Average,Variance
1,0.43429137731924056,0.07814593253440878
2,0.2732936713753701,0.04056531475637529
3,0.4340545131310438,0.06705804261664103
4,0.30494494291431484,0.050223431448701054
5,0.42313410192012463,0.0818987496351361
6,0.2862414992664073,0.04581269983478417
7,0.3906521635059588,0.06637705152305082
8,0.3202290013816048,0.045903700888211295
9,0.3856798059386806,0.07764580989844994
10,0.30042508333153733,0.04232374841269144
11,0.35614569735733587,0.058778443928741334
12,0.273820117997741,0.04553240187211327
13,0.3548236930473123,0.06725793079329483
14,0.2531357625472858,0.026715018205231752
15,0.35650741870719566,0.0668307589448338
16,0.2796794319954869,0.03217714237559402
17,0.3220810766958797,0.06033648385190747
18,0.2634382746936987,0.028148696939401953
19,0.30920976492033647,0.05238008613220781
20,0.24420154468675553,0.023869546940467393
21,0.2877932479923626,0.04984244405283734
22,0.2867524034277615,0.03476160173288486
23,0.28061640573077073,0.041552730568034366
24,0.26111153562033296,0.030086053239306264
25,0.2888631165935046,0.036581447960412315
26,0.2613023694284035,0.02765144639889339
27,0.2883238495987811,0.03275559492058224
28,0.26953716970445873,0.02876335647750329
29,0.2964443996749099,0.033689834395769766
30,0.2888066037985925,0.03432361219452007
31,0.28709227301991175,0.03241818390641519
32,0.2666888692955178,0.033301730988394854
33,0.27293606125464154,0.03128561498916649
34,0.28663371056885273,0.035824043839976255
35,0.2744739748949991,0.03385379532857081
36,0.26268638593428145,0.040906505759273216
37,0.3008373593544031,0.03328404981814237
38,0.28821705133266545,0.03899558979188935
39,0.2715386628663279,0.0308318466671636
40,0.3043813143988526,0.04603162624875421
41,0.2874449654218158,0.03562337550466211
42,0.27761191361991217,0.03866909326747298
43,0.2748876015529063,0.03332647910765894
44,0.29755139954476073,0.043156531143985585
45,0.3119195644122639,0.03517814884485627
46,0.3266616801449364,0.04411397241215949
47,0.265184725405364,0.033206362344861226
48,0.28351255244690243,0.04462582540091508
49,0.281349458414387,0.0373261575941963
50,0.326192989318639,0.0501338407746835
51,0.2986941751126898,0.040837160901378816
52,0.33967726091475686,0.047772841205856814
53,0.3576724879242456,0.05729282441469736
54,0.33652113625571367,0.05578640296358656
55,0.3499995935374835,0.06654107170579684
56,0.3163315552639963,0.05553197630871672
57,0.3618308097248019,0.061672174865971346
58,0.3162096720818282,0.05194866915066072
59,0.39573837880095236,0.07681111789522553
60,0.3123230205786644,0.048230429247382925
61,0.39724170231296874,0.07110944525789704
62,0.32636401411209914,0.050845833020290464
63,0.4395313881898109,0.09924520131553806
64,0.3196353370077675,0.047237846399309884
65,0.45806688181678756,0.10121475138275546
66,0.34236454246941067,0.057399517012083255
67,0.47777200025853167,0.0952367597964732
68,0.3329725104407862,0.05752297151173792
69,0.5125670116219473,0.08541059969305015
70,0.3295514006851897,0.046910912976154996
71,0.46412085872104875,0.09332337225677205
72,0.36367136809273876,0.0501124669533711
73,0.48637076598610274,0.09365504283363618
74,0.33519048342602503,0.05564259298939166
75,0.5198760733348727,0.10012810142104887
76,0.37596168415209863,0.06392718258743607
77,0.5186098715741516,0.12945560535177095
78,0.38746356590316006,0.07046094427440569
79,0.5414262143595435,0.09848149257772144
80,0.3833870960004065,0.07604406294018239
81,0.576785366661541,0.10680463467399245
82,0.3956197957399311,0.08417548208657478
83,0.6003271686258448,0.11497175969715262
84,0.45435673559320056,0.09989323011880681
85,0.48594836056242646,0.09241579546570138
86,0.47008784324655417,0.1162646413339502
87,0.524838630905204,0.09693060421313206
88,0.43799926638650116,0.10906115845618189
89,0.49650359461650423,0.08142738428088675
90,0.42288281450501497,0.11129127135963895
91,0.515275271559654,0.08756087065735058
92,0.4197763608124351,0.11375077290796907
93,0.4464661692753121,0.09028068751554537
94,0.403186917556045,0.10775804930397427
95,0.5364498862461984,0.09516433721155469
96,0.33818230612714123,0.07650158479715762
97,0.5351309622874347,0.0884953526404932
98,0.3673259903330475,0.06700707061754116
99,0.5449910469274667,0.09896306743048838
100,0.34114932631709843,0.062462966794402726
101,0.5580616584143608,0.09980228237654101
102,0.3502076303815167,0.06434379059858349
103,0.5469595956033433,0.1001899547279194
104,0.36840376441545336,0.06469640558207798
105,0.5214707745197343,0.09227810274654145
106,0.2820727242691531,0.04643945014928154
107,0.5914099485245794,0.09373143395091756
108,0.36925372603453716,0.06624294196955181
109,0.5933926668134987,0.10307341758479859
110,0.4249139949021633,0.07397111020145634
111,0.5846009233199148,0.09695052636058366
112,0.3375057097695729,0.05734944751276063
113,0.5979545818101615,0.09376784760595697
114,0.32226253889431805,0.049826984203491104
115,0.609314802311784,0.09518771621664865
116,0.3407432561668607,0.06639350525117119
117,0.6095462877529259,0.0953083187869766
118,0.33820203084443295,0.06618926133263685
119,0.5268978606786671,0.09095157470588171
120,0.2746505466492996,0.04421819501110844
121,0.5645408313431858,0.09568272376580965
122,0.3553731694652103,0.06708322614875047
123,0.5725313184780833,0.09608506919165771
124,0.3518780728597496,0.048913584250078045
125,0.5551979751173749,0.07880646117638429
126,0.33878890470155365,0.06508050551363478
127,0.5899222358477499,0.09358361153884967
128,0.41745695560872637,0.06992810686830857
129,0.5861643640198428,0.09564482213645172
130,0.3305729285297145,0.055629765093529675
131,0.5502712993399306,0.08840977450642186
132,0.3790466409556861,0.06070754458386446
133,0.4863281380798407,0.09646904370031181
134,0.3526633660200414,0.06803931440714715
135,0.48306994538171977,0.08438705905579291
136,0.4226886113102967,0.06464996264072492
137,0.47331431494489246,0.08466941448861813
138,0.3419526878584089,0.049717538952617046
139,0.5196625157256064,0.09107668434319922
140,0.38440099354139656,0.06602077844119668
141,0.4722617515325972,0.08362741518402764
142,0.37882618511839045,0.07661589738737493
143,0.41144209391136166,0.07312068294848936
144,0.4791688143636946,0.20070577292756472
145,0.3842021751165886,0.0713262859818275
146,0.397101115639034,0.07355167250841319
147,0.333064178003614,0.07385165211307823
148,0.3373371413547939,0.06016467188619355
149,0.36760540151284615,0.08470756275760812
150,0.4758322625379799,0.09289591540518344
151,0.3620831666772601,0.08562349366358328
152,0.4705805695875401,0.0879763769481331
153,0.3390034845600278,0.07528405286548204
154,0.5089755933326013,0.09265834620565745
155,0.4043282672932344,0.07616287577918925
