EIS_Point_Seq,Average,Variance
1,0.510863032895334,0.07667980969946579
2,0.4040083656983286,0.10404140980196365
3,0.5430842242909895,0.10156596653749027
4,0.3155583684215617,0.06396484623962755
5,0.5149906524938714,0.09042574371836433
6,0.2975474319509446,0.04518893577681291
7,0.5321026165143236,0.09144437207530219
8,0.33816886344931946,0.05118739039327738
9,0.5383973637298562,0.091531723301152
10,0.285130097959137,0.03620304372594511
11,0.6215475918637072,0.08172624332479426
12,0.27410807425911177,0.04094920683105715
13,0.5957199920702508,0.08904306405090945
14,0.31104158343468347,0.04219831147064739
15,0.5863043644508704,0.09611806260992684
16,0.32475461673749034,0.047771865417986774
17,0.6265653548344,0.10588827155691706
18,0.3354949827083507,0.05641171165617991
19,0.5899510370736991,0.09958104225239531
20,0.36973471179210726,0.09225784838976182
21,0.5895432914087241,0.08973296455206259
22,0.42606684227763275,0.11672955009262587
23,0.6788383526875907,0.10406192315094755
24,0.3895275051823625,0.11929465662095713
25,0.6495661310576072,0.10680141662824953
26,0.43559437280232366,0.19396128798292606
27,0.6363881082860335,0.09219547543531016
28,0.37398291497869957,0.0902838128649915
29,0.623602253818969,0.09923221655115591
30,0.38883540693977986,0.0823993362982138
31,0.6325039467148799,0.11085851497358654
32,0.41060614476014584,0.07874993658125763
33,0.6434715219229481,0.09097144717368835
34,0.3761724370332013,0.09309498745756972
35,0.6264919738702243,0.10007056545448528
36,0.35399265332469915,0.058960491038341716
37,0.6923486541366777,0.0978222294081895
38,0.3889599332139308,0.07959237891532372
39,0.6650939345378565,0.09410720164588006
40,0.3829826691180276,0.08705433640952043
41,0.712567984161335,0.11295554746275412
42,0.37847438172155085,0.08164496183754986
43,0.705098066026491,0.1060441455518087
44,0.40031231238457543,0.0717558640455677
45,0.6963344879727896,0.10512339440427698
46,0.42889442737547834,0.09525568242347605
47,0.7790353271081121,0.114965525043155
48,0.3645777739941243,0.061228896556756535
49,0.7048481230664011,0.10141717719769544
50,0.3270980081258513,0.049864241300553204
51,0.6959295468123995,0.11664340388135597
52,0.30982097111607343,0.048941738893428156
53,0.734519217404868,0.09234528214855334
54,0.3147516724356157,0.048505601885307725
55,0.722384509102481,0.10685471924802992
56,0.322419570095307,0.05584382964894316
57,0.7280890779127193,0.11265304817953109
58,0.35787112613451855,0.0639090328203435
59,0.7571583133625536,0.107182801978604
