1000.0,1.0,0.562365891026496
1000.0,0.1,0.5093616800610029
1000.0,0.01,0.5645657622865499
1000.0,0.001,0.17021276595744597
1000.0,0.0001,0.17021276595744597
1000.0,1e-05,0.17021276595744597
3000.0,1.0,0.663803380235287
3000.0,0.1,0.4798959787225798
3000.0,0.01,0.5556707512925035
3000.0,0.001,0.25867688398606625
3000.0,0.0001,0.17021276595744597
3000.0,1e-05,0.17021276595744597
5000.0,1.0,0.6848058551262092
5000.0,0.1,0.49660574142135555
5000.0,0.01,0.5360542214953115
5000.0,0.001,0.5599378345911649
5000.0,0.0001,0.17021276595744597
5000.0,1e-05,0.17021276595744597
7000.0,1.0,0.7301943347732646
7000.0,0.1,0.5233423077720756
7000.0,0.01,0.5328621192957121
7000.0,0.001,0.7066720603572693
7000.0,0.0001,0.17021276595744597
7000.0,1e-05,0.17021276595744597
9000.0,1.0,0.7337061775023124
9000.0,0.1,0.5561089875034491
9000.0,0.01,0.49630573433671676
9000.0,0.001,0.6073475250952185
9000.0,0.0001,0.17021276595744597
9000.0,1e-05,0.17021276595744597
