1000.0,0.001,0.001,0.4915518538258323
1000.0,0.001,0.01,0.4987005376254518
1000.0,0.001,0.1,0.49309909143261926
1000.0,0.001,1.0,0.4895380032452097
1000.0,0.001,10.0,0.4894875045997081
1000.0,0.001,100.0,0.5009404979217893
3000.0,0.001,0.001,0.4965053411260234
3000.0,0.001,0.01,0.4997955136134118
3000.0,0.001,0.1,0.4734395751888776
3000.0,0.001,1.0,0.4848606203636933
3000.0,0.001,10.0,0.47920345809560616
3000.0,0.001,100.0,0.5015833633346832
5000.0,0.001,0.001,0.4918406065901163
5000.0,0.001,0.01,0.48576054265163465
5000.0,0.001,0.1,0.48592374823271195
5000.0,0.001,1.0,0.49393937380493247
5000.0,0.001,10.0,0.48161584727472095
5000.0,0.001,100.0,0.47269883714606975
7000.0,0.001,0.001,0.4773627585050325
7000.0,0.001,0.01,0.508328395780178
7000.0,0.001,0.1,0.49614319189621864
7000.0,0.001,1.0,0.49132981137354015
7000.0,0.001,10.0,0.4887306394243378
7000.0,0.001,100.0,0.4943618070956798
9000.0,0.001,0.001,0.4855004258489154
9000.0,0.001,0.01,0.5038910795761044
9000.0,0.001,0.1,0.48922477622959626
9000.0,0.001,1.0,0.47581741086805907
9000.0,0.001,10.0,0.4843802629857958
9000.0,0.001,100.0,0.5083058731744549
1000.0,0.01,0.001,0.41896303624271497
1000.0,0.01,0.01,0.43273675716696436
1000.0,0.01,0.1,0.41378592972807077
1000.0,0.01,1.0,0.4285917840786515
1000.0,0.01,10.0,0.43588311186903334
1000.0,0.01,100.0,0.45127150286722684
3000.0,0.01,0.001,0.4269543237363189
3000.0,0.01,0.01,0.427734557620675
3000.0,0.01,0.1,0.4322889501557192
3000.0,0.01,1.0,0.41574757787919125
3000.0,0.01,10.0,0.42596173106635926
3000.0,0.01,100.0,0.42189277299912403
5000.0,0.01,0.001,0.42667972659955566
5000.0,0.01,0.01,0.42633686473998383
5000.0,0.01,0.1,0.42662118732921267
5000.0,0.01,1.0,0.44018569321996587
5000.0,0.01,10.0,0.4264054216906468
5000.0,0.01,100.0,0.43484626751657135
7000.0,0.01,0.001,0.41942443606395147
7000.0,0.01,0.01,0.43843802026786266
7000.0,0.01,0.1,0.42089829220825486
7000.0,0.01,1.0,0.4299880119632237
7000.0,0.01,10.0,0.42583614458964275
7000.0,0.01,100.0,0.42906818816789355
9000.0,0.01,0.001,0.424735368930417
9000.0,0.01,0.01,0.4393457164263693
9000.0,0.01,0.1,0.4341773825704304
9000.0,0.01,1.0,0.41972900806886043
9000.0,0.01,10.0,0.4278220768654723
9000.0,0.01,100.0,0.4373270569932943
1000.0,0.1,0.001,0.39988483605479774
1000.0,0.1,0.01,0.38380091045788445
1000.0,0.1,0.1,0.37720209117542386
1000.0,0.1,1.0,0.3824507446590486
1000.0,0.1,10.0,0.4020292420991
1000.0,0.1,100.0,0.3888474826339057
3000.0,0.1,0.001,0.38707756458695447
3000.0,0.1,0.01,0.40526826554590223
3000.0,0.1,0.1,0.40190007904699
3000.0,0.1,1.0,0.3856556024717027
3000.0,0.1,10.0,0.38223495323797113
3000.0,0.1,100.0,0.38253768192314924
5000.0,0.1,0.001,0.38199078832668143
5000.0,0.1,0.01,0.37469402126035667
5000.0,0.1,0.1,0.3817034933855996
5000.0,0.1,1.0,0.384231101512678
5000.0,0.1,10.0,0.3835459012783229
5000.0,0.1,100.0,0.39705220125134993
