EIS_Point_Seq,Average,Variance
1,0.4822998447136474,0.08772496046335791
2,-0.22305020119985794,0.08110330993392582
3,0.5195165588578661,0.07868570310681268
4,-0.20756659756997647,0.07091227073357892
5,0.5561471753131688,0.08207546887468571
6,-0.2169253600683977,0.07841564795297347
7,0.5450761665452558,0.0840990945152915
8,-0.20740940102022015,0.09028564318107
9,0.5204004166177307,0.08137028010507863
10,-0.26004884427216535,0.07970647207748073
11,0.5289506750767236,0.08805218390521569
12,-0.27088558538391316,0.08361807454365516
13,0.5716567684255957,0.08199892407482529
14,-0.18984858299162716,0.09232248759523869
15,0.5352597533465155,0.08320204832142832
16,-0.20432206980545747,0.07603836089880182
17,0.5315087409235082,0.09489837988248145
18,-0.2288833970555993,0.07158303939774589
19,0.5278054595645972,0.07992615483112608
20,-0.16221849513906006,0.08121453987793716
21,0.5796322875734335,0.08984095963268993
22,-0.24914471897391688,0.08534990293687034
23,0.5752428474928639,0.08439092682461646
24,-0.21555568193317184,0.0866203166144947
25,0.5688403657565654,0.08325390497439732
26,-0.18938032499087223,0.08176214522766892
27,0.5767032557727257,0.08224662152843595
28,-0.19202029139721558,0.0856372344600919
29,0.5798375827173683,0.08998556994144759
30,-0.2322857645798808,0.08968560685666425
31,0.5500993333104093,0.08570684530761687
32,-0.2680582895289004,0.07796522747177217
33,0.5906338267238023,0.08557490474033279
34,-0.248016891757155,0.08242136614944498
35,0.578722473961581,0.08436724188542137
36,-0.28107765187050904,0.08635260477143737
37,0.5602923716923501,0.10206708197780195
38,-0.24178764010928708,0.08793846393008456
39,0.6329931551357814,0.0755228411550724
40,-0.21236602366609558,0.08399199053853723
41,0.579909196402056,0.0843333805113468
42,-0.27295751438390736,0.08567868998002486
43,0.6312370511216836,0.09193365703030305
44,-0.22382468822588558,0.08304845360453858
45,0.6453543670695416,0.08170809269101803
46,-0.21471509606987202,0.07049456594744645
47,0.6096433882565481,0.08241443237426918
48,-0.23072822580274036,0.0930477161963607
49,0.5925116316402336,0.1033367233038469
50,-0.23163833613009155,0.07679117159177365
51,0.6258728383236448,0.08600642156584237
52,-0.22363362578609136,0.08769725160999117
53,0.627710439343639,0.09284673613208264
54,-0.28718256860119884,0.0914787921446831
55,0.6383513423737232,0.09106969192456806
56,-0.22379783317897353,0.078933307099665
57,0.6417230644191201,0.08847100079297372
58,-0.21780173151330318,0.07137086461628611
59,0.5923529137739764,0.0798212200364444
60,-0.28059084535192896,0.08409277590953228
61,0.6413241245109292,0.08952798612723735
62,-0.22664912140098484,0.082959912780357
63,0.6608661414085086,0.08172642154647265
64,-0.3070149969560082,0.07872590433530331
65,0.6442365067861268,0.07924873598102344
66,-0.25206040936049484,0.09760055018699548
67,0.6846850320562281,0.08686321919731241
68,-0.19055483987711178,0.07839877139089675
69,0.6710918199349151,0.09463939921967976
70,-0.27405323955241745,0.09058385119349988
71,0.6455422441303017,0.09872331540667044
72,-0.2926366122383782,0.07971039064935055
73,0.6753868749648082,0.09556961005760609
74,-0.23385225282499622,0.07390061371555978
75,0.6538303007947185,0.10655406513485689
76,-0.27669559616245415,0.08473767045948835
77,0.657867644010806,0.09249521937244554
78,-0.24239859715081502,0.08381834071246456
79,0.7194534630396248,0.08274454767887095
80,-0.21554972056859398,0.07986898207903352
81,0.7046197885582496,0.08040462109149739
82,-0.2489487010474311,0.09315475378568365
83,0.6848572906123649,0.08941113578186279
84,-0.21483378132684555,0.09117804214537442
85,0.6784678725923721,0.08850959657893141
86,-0.26693448221286287,0.06883829625180066
87,0.6533617731204848,0.10516469356713738
88,-0.2839132737846009,0.08549564578668287
89,0.6626733322816635,0.09913325475475257
90,-0.2659459267787039,0.0873871749354084
91,0.6829201738541909,0.1027939497248808
92,-0.27796224813796105,0.09084212771648748
93,0.6981434159950264,0.0892754852085645
