EIS_Point_Seq,Average,Variance
1,0.4848393682565854,0.0817376647319749
2,-0.48673269106750655,0.29131985349226125
3,0.4686279896953374,0.09052292888191672
4,-0.3618040363009123,0.2206511539229796
5,0.42299528582110585,0.07395004248989831
6,-0.28705835654318923,0.12588386336805113
7,0.37555434075442395,0.11033031759217114
8,-0.2799821473421707,0.1546492351079049
9,0.35769602093471337,0.10481713278407019
10,-0.19877800101764345,0.14316473591120932
11,0.2908907928536139,0.11127037095664367
12,-0.18221875971026386,0.12316770674284236
13,0.2986807833024016,0.12265907891687272
14,-0.14437183128969147,0.13244223226030238
15,0.27340139770362853,0.12042691928884025
16,-0.15260248580061272,0.11639444993033986
17,0.25465325078750006,0.11557112906217744
18,-0.09711856780423544,0.1448317132141114
19,0.1665302504640839,0.1306042978738415
20,0.003786736848759173,0.19353041359916218
21,0.1275001473665138,0.15968700378874415
22,0.058804796694303094,0.25771437342942005
23,0.09340057128609507,0.15718330796937288
24,0.1485635196627187,0.2843504294625901
25,0.06599543126043503,0.16585935582659397
26,0.18836476610439523,0.30073030320511546
27,0.06905034010353762,0.18817538112214302
28,-0.17556329314836078,0.2491633552977944
29,0.04167448152209419,0.16572123443169312
30,-0.1282325707872412,0.23954466493260052
31,0.002992251454578215,0.16047654096507077
32,-0.06407573222233968,0.244990249973727
33,-0.02960325458505214,0.18651704578372502
34,-0.05110980404978369,0.24988133103558008
35,-0.1118435772096484,0.17262056415736918
36,-0.021268141522306848,0.24631144304577215
37,-0.03021437446702587,0.14929200944275742
38,-0.0269493252448335,0.25524345153463657
39,-0.17900836363808326,0.19783938668753567
40,-0.02156037769502091,0.3021595243862934
41,-0.182176655802389,0.14935596162282816
42,0.1063108980669723,0.289468497377595
43,-0.19733323983359488,0.18753759806515954
44,0.13509363778932457,0.32042094853445025
45,-0.19886487284047624,0.17962544391386143
46,0.17906459045529313,0.37980811110080503
47,-0.33273211703329475,0.23414177373241632
48,0.005917891384246057,0.18641890664692173
49,-0.20499304737771523,0.1574710339689729
50,0.04051173063424338,0.18013437956822634
51,-0.21000405792945087,0.20002070902686178
52,0.04568084941877473,0.17362273891065252
53,-0.2886601392796245,0.2086286335897618
54,0.1424045007026988,0.19684989289589847
55,-0.2901789007658102,0.18811381302386915
56,0.1958061054997796,0.14617862529890302
57,-0.30753930663794804,0.17445317277530833
58,0.22660305702398892,0.191339454561902
59,-0.3368325943466892,0.16940682735880944
60,0.2819556073733999,0.1856023607529586
61,-0.43422348577806835,0.20860504474856859
62,0.34458986302221856,0.20049857777088795
63,-0.4066819555162973,0.23052365480634332
64,0.43958891793791727,0.17977875640520427
65,-0.4416618555844794,0.20610231834501977
66,0.3087618692942458,0.18979569112932973
67,-0.4677929708336062,0.16741620417685454
68,0.35614097451700244,0.22970128847060825
69,-0.43977459340369845,0.18338094914078712
70,0.34154523670472636,0.22483449304508085
71,-0.5408244413098374,0.17643768310797234
72,0.42705405766374127,0.240926863374761
73,-0.47910974844355775,0.191665692446833
74,0.36064899563654435,0.1926999562381638
75,-0.5283407742962245,0.17160681219680277
76,0.5063532226225986,0.20851793071771307
77,-0.5604656606875469,0.18890117072468046
78,0.5876169393441271,0.2095122296744364
79,-0.6475117404125303,0.20752871335246278
80,0.6767862680244224,0.25132692234720755
81,-0.7212858446343935,0.1839287262621179
82,0.7796687549772284,0.2743282892304886
83,-0.52969716888478,0.35950139319067403
84,0.5491670523663605,0.4325112734545107
85,-0.38650174043620616,0.2296023918560323
86,0.22443347922553408,0.1973844015403179
87,-0.3170639185225247,0.2223913404708973
88,0.11152444025757068,0.2138784312452257
89,-0.3568675415674154,0.20591233304776363
90,0.1959924055921103,0.19373480398652074
91,-0.42103359308668986,0.23406261361528038
92,0.27729468214046715,0.22245724659737476
93,-0.44176487252486263,0.24482066528506038
94,0.31277470929036233,0.15947312083221832
95,-0.4703066425362677,0.24174021054156442
96,0.32833142957893224,0.24340150025825016
97,-0.5192217240023506,0.22912163645546438
98,0.3953335514030535,0.23748332271950967
99,-0.6053207122779544,0.24901212581455656
100,0.36427856966379973,0.2925611892555153
101,-0.6923662958404304,0.24992863807106175
102,0.7170412581313556,0.2553971857681196
103,-0.6154077664406633,0.24247773467185796
104,0.6867359219882297,0.27297281875503004
105,-0.23304167240673068,0.20440353365877173
106,0.1606099581716255,0.20608976769897736
107,-0.026398363723824904,0.2705517750974375
108,0.28152643379782805,0.24429733410019897
109,-0.011225105416352046,0.3301378120570378
110,0.3804711272198417,0.44347246950013186
111,0.022791848301373582,0.29839184193078605
112,0.1344616293178583,0.2750667540989736
113,-0.024260216511007945,0.2975083622333645
114,0.2187209113666748,0.23121981710197248
115,0.05003059480283178,0.25494032029891317
116,0.20133934659845854,0.22489837534742715
117,-0.01295158382719369,0.2534154510759075
118,0.2199060475074847,0.23608088587641057
119,-0.0108377492902947,0.23990367142522354
120,0.1639143055189086,0.19659636698354563
121,-0.041230541052019426,0.19719008415134154
122,0.143598289310007,0.2298362668980786
123,-0.05336491638760851,0.21207871151323762
124,0.12235880858603304,0.17618427654341257
125,-0.1414850728931587,0.15148539761582988
126,0.11280896286290241,0.16284577375866438
127,-0.18063330297089028,0.15813099697309077
128,0.147615592677717,0.12627597190081138
129,-0.13517159510645474,0.18400619687913464
130,0.1862403066360837,0.13575606888371528
131,-0.21082994385319662,0.17670165953215608
132,0.1398488153245512,0.143811498251449
133,-0.24851508440176212,0.16560985941152853
134,0.20222960191182618,0.1299306194409972
135,-0.2911146858428607,0.18967232348706364
136,0.23046005512863427,0.11838222643525519
137,-0.2645377992681315,0.20058141209930055
138,0.19899206946069986,0.11794400783781778
139,-0.25341224433288595,0.21643612869325157
140,0.24593789120563567,0.1757969369862691
141,-0.23016752328928552,0.1992889570395364
142,0.17956019234789158,0.15284115137862467
143,-0.2345294869138897,0.20785048240505002
144,0.27041691615223556,0.5170679171097823
145,-0.16425415564542836,0.24003357062320707
146,0.20897116881834304,0.24166853909774644
147,-0.10683032295859399,0.239277316152441
148,0.21435684221173593,0.2656584948438722
149,-0.050761251946019416,0.3258221550415688
150,0.19207111676345015,0.3738843899493878
151,0.506468388229062,0.17083254645672338
152,-0.41820090641913554,0.2051703648887426
153,0.4815265439400535,0.15558608672175006
154,-0.327310555262785,0.20786607284097264
155,0.5421916763139301,0.1646514640688939
156,-0.25643062630448604,0.2574591792735653
157,0.5918967335908824,0.21445895831203052
158,-0.1979239426676869,0.2755370447416889
159,0.6319965126320519,0.3127479560302209
160,-0.18274553102499985,0.2623784414310271
