EIS_Point_Seq,Average,Variance
1,0.38068524570008205,0.16698040932729288
2,0.3543467156742151,0.46567234679431274
3,0.3370015232597179,0.23037640062492093
4,0.3838667028062553,0.31446890791073434
5,0.29838739336454334,0.2525616516095318
6,0.3400667047034478,0.47479555691008274
7,0.24271032076728322,0.2339728041577989
8,0.3144245154908755,0.28586147334034606
9,0.2503665914432675,0.24160074167956272
10,0.27998714444661477,0.21291899184100077
11,0.27292045574896073,0.18452806372257793
12,0.33831601847442855,0.23120291567678022
13,0.3804837163692556,0.138237985604296
14,0.1641242398254504,0.18319566214095903
15,0.31535420437758266,0.13501835894468978
16,0.17074765221061997,0.17683136711612943
17,0.2721624242986437,0.1442673994714223
18,0.19205713433722477,0.18755299811265433
19,0.27093307333991234,0.17222027844601318
20,0.1524017596753072,0.21868330259015314
21,0.2615693891488426,0.1769379682207064
22,0.07735200439299848,0.23921312747490522
23,0.23252195915607307,0.17340173204933862
24,0.028152831287426815,0.39179214034584886
25,0.192567940122843,0.14725574813849937
26,0.012497814287851591,0.2674689386205695
27,0.1495085658392899,0.1499238610951721
28,0.0701129801760993,0.1619093898939704
29,0.17414861624445413,0.16628033746081583
30,0.01935454582455234,0.22512376226334221
31,0.13937765060096796,0.15591730004439713
32,-0.012973936901577063,0.23337519444862034
33,0.06330273293639375,0.13835785518990693
34,0.07891093317370954,0.16468511739578157
35,0.0925564953487187,0.14862533843252856
36,0.0538382348156039,0.19074821179395607
37,0.09465243194576664,0.17982063057039482
38,0.16249894025167808,0.2886773273976152
39,0.06611962222578949,0.15167939290014498
40,0.11337142641932126,0.21690067212545605
41,0.09346480913187893,0.18134367144365388
42,0.14034103369495407,0.2744668199179807
43,0.1612672478331617,0.18966470977489835
44,0.024297072809441347,0.36315477342552355
45,0.22396371325762815,0.16435558242401577
46,0.0018435529864067749,0.3472130960026774
47,0.16592427918928232,0.18563739174465443
48,0.15523609026604604,0.1764217504713154
49,0.03801362012715862,0.18124935435296363
50,0.16687605743865638,0.15592186011200712
51,0.02855375358272945,0.21491191799900405
52,0.21359362936954057,0.18479472305791475
53,0.021554522756179396,0.2127316073298425
54,0.22142055124700533,0.192052145099549
55,-0.029892810315898542,0.16597897552317123
56,0.2667798014834409,0.18632063002803131
57,-0.12488415442212265,0.1551052927761171
58,0.1574329374957073,0.19407599311797924
59,-0.16990823701861546,0.14509024259977316
60,0.18128652174428714,0.18616506048258571
61,-0.20966813148898159,0.18175825824695738
62,0.15456113305335736,0.25953875909254676
63,-0.18984878897300916,0.1821756279587847
64,0.12834533081142613,0.21190437156571673
65,-0.2138549167535156,0.1845287216880756
66,0.15163545803363015,0.3290474690469566
67,-0.1912600363139641,0.2502692813045381
68,0.08708720350167894,0.2100601852207629
69,-0.18276831002180927,0.18775204306178264
70,0.10632632626200676,0.274178202296166
71,-0.02078192658754594,0.2320544276214279
72,-0.06530384494457125,0.2281273021329387
73,-0.1194558406913382,0.21724266972869302
74,0.02836440844340167,0.22723592231726567
75,-0.08417996709463738,0.22727871095338922
76,-0.04538515826181725,0.28257949932029863
77,-0.18283764765804308,0.4365865674773673
78,-0.010982388194178447,0.35447593739582817
79,-0.069371275711642,0.2803875095767334
80,-0.1985813725328223,0.2296612326844665
81,-0.018305127567871067,0.34103307375166203
82,-0.2962044736164566,0.3601682840682832
83,-0.14804787208867226,0.43304922211015434
84,-0.13810455375215597,0.40041564126647694
85,-0.1656755430029677,0.185945269145476
86,0.44225005591805117,0.38837972509271557
87,-0.22071917381069966,0.19348932024337478
88,0.5380863762380727,0.6385688678910658
89,-0.30540705979046734,0.4613628280070406
90,0.3518799299014872,0.537489136451816
91,-0.11510712024941888,0.23580098561586443
92,0.33103490881310493,0.40518397786822635
93,-0.12822295301439257,0.2165512381927495
94,0.15565368028450113,0.4248443284079688
95,-0.08281933702884499,0.24083159369362755
96,0.1238980743200626,0.363633370621018
97,0.01225170426959158,0.18661244856604392
98,0.058716092217109925,0.38158026196592787
99,0.08096967245011945,0.27347228171746374
100,-0.05703949536569004,0.3933250359005957
101,0.18020704297514584,0.3753384763348924
102,-0.3616743045003471,0.4153399113001811
103,0.08175613432180033,0.4870593049918947
104,-0.24552721728568447,0.4272688850739012
105,-0.5850337515249211,0.3753679756841086
106,0.32395946569141415,0.19452358308411496
107,-0.822674977083931,0.3420331081644226
108,0.4756956941305718,0.1992715700400237
109,-0.943531660828692,0.34641997778805317
110,0.47964164658246167,0.24022970130513283
111,-1.0057592617050168,0.3841632904688555
112,0.43766020756640356,0.19933914188391033
113,-0.9533013078494113,0.32332828044578216
114,0.4201484891755478,0.19097855544547954
115,-0.9282554224034412,0.2822387493087696
116,0.4329813973577878,0.19269556510156435
