1000.0,1e-05,0.08275156146561587
1000.0,0.0001,0.14554080367752603
1000.0,0.001,0.16147196540059094
1000.0,0.01,0.4730966402248797
1000.0,0.1,0.5391813500944521
1000.0,1.0,0.5009966140044484
1000.0,10.0,0.4083844578037995
1000.0,100.0,0.5234431266543337
1000.0,1000.0,0.47345724630293723
3000.0,1e-05,0.15900618667033958
3000.0,0.0001,0.1364725810230908
3000.0,0.001,0.491988246123725
3000.0,0.01,0.47551187793381755
3000.0,0.1,0.47252425408340326
3000.0,1.0,0.6004943014024788
3000.0,10.0,0.4193224481308535
3000.0,100.0,0.5053879672956042
3000.0,1000.0,0.4843620284254712
5000.0,1e-05,0.1348803230811877
5000.0,0.0001,0.13338961355465373
5000.0,0.001,0.4771188627941978
5000.0,0.01,0.5028541368317699
5000.0,0.1,0.44553088259941376
5000.0,1.0,0.5163661526945932
5000.0,10.0,0.4308923444317516
5000.0,100.0,0.4816148494959075
5000.0,1000.0,0.4598235681458886
7000.0,1e-05,0.1498627121751661
7000.0,0.0001,0.10943632900984539
7000.0,0.001,0.5212140151544041
7000.0,0.01,0.5311103726544826
7000.0,0.1,0.525160882620504
7000.0,1.0,0.5329778215928471
7000.0,10.0,0.4971106470659299
7000.0,100.0,0.4554994887138595
7000.0,1000.0,0.5163792269999541
9000.0,1e-05,0.18049257176629413
9000.0,0.0001,0.1406142080716848
9000.0,0.001,0.5195997446655856
9000.0,0.01,0.523604952874112
9000.0,0.1,0.5460290942166559
9000.0,1.0,0.5631288385458546
9000.0,10.0,0.4612132108661243
9000.0,100.0,0.5261869876392131
9000.0,1000.0,0.4872465792591182
11000.0,1e-05,0.18755391869357418
11000.0,0.0001,0.13444606544760945
11000.0,0.001,0.5223033709531799
11000.0,0.01,0.5439943893957606
11000.0,0.1,0.5265477088610628
11000.0,1.0,0.5380596963085833
11000.0,10.0,0.4578001345481332
11000.0,100.0,0.4360573752003922
11000.0,1000.0,0.5129734207967925
13000.0,1e-05,0.16070271855390955
13000.0,0.0001,0.09506011715504846
13000.0,0.001,0.541665839593715
13000.0,0.01,0.549720026928605
13000.0,0.1,0.5611977764612686
13000.0,1.0,0.5665325113705189
13000.0,10.0,0.45783538078444014
13000.0,100.0,0.5605292151054773
13000.0,1000.0,0.5443800443025004
15000.0,1e-05,0.16480764927171437
15000.0,0.0001,0.1524014856684531
15000.0,0.001,0.5137248714958224
15000.0,0.01,0.4937186693022019
15000.0,0.1,0.5213263700330217
15000.0,1.0,0.5128360595405682
15000.0,10.0,0.4576498354349564
15000.0,100.0,0.46859532559237543
15000.0,1000.0,0.5356602492060747
